Datetime,Cancel_Type,Vehicle Type,Ride Distance,Booking Value,is_cancelled,Hour,Is_Weekend,Pickup Location
2024-01-09 12:29:17,Customer Cancelled,Auto,,,1,12,0,Chandni Chowk
2024-06-11 22:05:10,Incomplete,Premier Sedan,15.82,327.0,1,22,0,MG Road
2024-05-17 18:07:29,Completed,Bike,7.42,494.0,0,18,0,GTB Nagar
2024-04-12 02:22:18,Completed,Auto,41.7,1392.0,0,2,0,Tilak Nagar
2024-12-21 19:53:41,Incomplete,Go Sedan,15.08,453.0,1,19,1,Shastri Nagar
2024-11-11 10:36:30,Incomplete,Go Mini,16.59,454.0,1,10,0,Hauz Khas
2024-07-04 10:12:44,Customer Cancelled,Bike,,,1,10,0,Okhla
2024-04-30 06:29:25,Completed,Go Sedan,19.08,344.0,0,6,0,Kalkaji
2024-09-16 06:12:37,Completed,Bike,18.13,275.0,0,6,0,Bhiwadi
2024-04-01 21:50:48,Completed,Go Mini,7.91,639.0,0,21,0,Jor Bagh
2024-12-08 16:37:06,Driver Cancelled,Premier Sedan,,,1,16,1,Panipat
2024-06-08 20:15:14,Driver Cancelled,Go Sedan,,,1,20,1,Pragati Maidan
2024-06-03 18:17:28,Completed,Auto,43.2,793.0,0,18,0,Vidhan Sabha
2024-03-31 16:30:15,Completed,Auto,41.05,169.0,0,16,1,Jhilmil
2024-04-27 10:37:49,Completed,Premier Sedan,20.73,1373.0,0,10,1,INA Market
2024-06-16 11:20:20,Driver Cancelled,eBike,,,1,11,1,Sohna Road
2024-05-12 06:54:59,Completed,Go Mini,11.49,213.0,0,6,1,Kalkaji
2024-01-12 09:53:11,Completed,Auto,42.67,99.0,0,9,0,Dilshad Garden
2024-08-26 18:09:32,Completed,eBike,14.38,446.0,0,18,0,Ashok Park Main
2024-08-28 15:38:26,Customer Cancelled,eBike,,,1,15,0,Sonipat
2024-09-26 09:48:51,Completed,Go Mini,7.5,317.0,0,9,0,Karkarduma
2024-10-03 18:29:53,Driver Cancelled,Go Mini,,,1,18,0,Sohna Road
2024-08-18 12:52:17,Completed,Bike,33.83,247.0,0,12,1,Chandni Chowk
2024-11-26 15:30:22,Completed,Go Sedan,27.28,156.0,0,15,0,Rohini West
2024-04-14 22:40:26,No Driver Found,Go Sedan,,,1,22,1,Manesar
2024-05-11 21:41:47,Driver Cancelled,Premier Sedan,,,1,21,1,IGI Airport
2024-04-19 16:13:53,Driver Cancelled,Go Sedan,,,1,16,0,Rohini East
2024-06-08 11:15:31,Driver Cancelled,Go Sedan,,,1,11,1,Palam Vihar
2024-02-08 20:12:14,Completed,Bike,32.6,843.0,0,20,0,Noida Extension
2024-11-04 17:38:27,Customer Cancelled,Go Mini,,,1,17,0,Khandsa
2024-06-09 18:43:09,Customer Cancelled,eBike,,,1,18,1,Kirti Nagar
2024-11-24 09:43:42,Completed,Go Mini,27.69,1291.0,0,9,1,Barakhamba Road
2024-11-12 20:21:38,Customer Cancelled,Bike,,,1,20,0,Ghitorni
2024-02-15 11:18:18,Driver Cancelled,Bike,,,1,11,0,Uttam Nagar
2024-01-23 21:27:10,Completed,Go Mini,14.71,318.0,0,21,0,Noida Sector 18
2024-04-27 17:10:18,Completed,Go Mini,34.12,957.0,0,17,1,MG Road
2024-10-14 20:40:51,Completed,Go Mini,31.4,632.0,0,20,0,Moolchand
2024-08-04 13:07:12,Driver Cancelled,Go Sedan,,,1,13,1,Maidan Garhi
2024-03-18 07:35:07,Driver Cancelled,Go Sedan,,,1,7,0,Vaishali
2024-01-11 17:35:36,Completed,Auto,5.95,489.0,0,17,0,IIT Delhi
2024-03-05 12:35:17,No Driver Found,Auto,,,1,12,0,Samaypur Badli
2024-06-19 11:13:57,Completed,Bike,19.77,106.0,0,11,0,Panipat
2024-11-01 11:59:28,Completed,Premier Sedan,8.72,226.0,0,11,0,Indraprastha
2024-11-28 18:52:38,Completed,Go Sedan,19.63,529.0,0,18,0,Kherki Daula Toll
2024-09-10 17:25:37,Completed,Auto,14.53,188.0,0,17,0,Meerut
2024-10-21 23:50:24,Completed,Premier Sedan,27.33,307.0,0,23,0,Paharganj
2024-06-16 20:21:31,Completed,Premier Sedan,16.9,413.0,0,20,1,Khan Market
2024-11-08 08:33:07,Driver Cancelled,Go Sedan,,,1,8,0,Mundka
2024-12-02 20:36:29,Completed,Premier Sedan,19.68,180.0,0,20,0,Gurgaon Railway Station
2024-09-26 11:10:00,Driver Cancelled,eBike,,,1,11,0,Raj Nagar Extension
2024-07-26 12:14:12,Completed,Auto,23.53,374.0,0,12,0,Bahadurgarh
2024-01-23 12:20:36,Completed,Go Sedan,28.89,852.0,0,12,0,Janakpuri
2024-08-21 07:30:46,Completed,Auto,11.23,168.0,0,7,0,Laxmi Nagar
2024-08-19 20:07:35,Driver Cancelled,Premier Sedan,,,1,20,0,Civil Lines Gurgaon
2024-07-27 09:38:57,Incomplete,eBike,10.5,273.0,1,9,1,Shivaji Park
2024-10-22 05:24:05,Completed,Premier Sedan,49.91,390.0,0,5,0,Karol Bagh
2024-03-30 04:57:58,Completed,eBike,16.99,494.0,0,4,1,Patel Chowk
2024-08-16 18:16:37,Completed,Go Mini,4.63,130.0,0,18,0,Tilak Nagar
2024-02-19 19:00:15,Customer Cancelled,Auto,,,1,19,0,Pulbangash
2024-01-16 19:52:10,Driver Cancelled,Auto,,,1,19,0,Rajiv Nagar
2024-10-14 16:55:44,Incomplete,Bike,8.72,184.0,1,16,0,Chhatarpur
2024-03-05 18:29:29,Completed,Bike,17.69,425.0,0,18,0,Kaushambi
2024-05-27 19:56:20,Driver Cancelled,Go Mini,,,1,19,0,Manesar
2024-11-28 14:26:39,Completed,Bike,42.2,881.0,0,14,0,Kaushambi
2024-11-21 16:28:31,Completed,Go Sedan,36.84,326.0,0,16,0,Vishwavidyalaya
2024-09-09 16:56:38,Completed,Auto,13.15,349.0,0,16,0,India Gate
2024-09-25 20:37:52,Completed,Auto,14.18,494.0,0,20,0,DLF City Court
2024-10-29 05:24:52,Incomplete,eBike,17.69,431.0,1,5,0,Vishwavidyalaya
2024-08-28 10:07:37,Completed,Go Sedan,43.28,336.0,0,10,0,Malviya Nagar
2024-01-13 10:35:13,Completed,Uber XL,13.86,1837.0,0,10,1,Ardee City
2024-10-11 18:59:55,Completed,Go Sedan,28.27,1499.0,0,18,0,Tilak Nagar
2024-11-29 14:19:40,Completed,Premier Sedan,34.13,201.0,0,14,0,New Delhi Railway Station
2024-06-20 18:31:08,Completed,Go Mini,20.54,348.0,0,18,0,Kalkaji
2024-02-03 19:38:00,Completed,Auto,8.59,788.0,0,19,1,Anand Vihar
2024-01-05 16:06:17,Driver Cancelled,Bike,,,1,16,0,Chhatarpur
2024-06-01 15:23:28,Completed,Auto,36.65,739.0,0,15,1,Ashok Park Main
2024-01-30 13:13:19,Completed,Bike,2.97,379.0,0,13,0,Jasola
2024-03-18 20:42:24,Completed,Auto,23.03,337.0,0,20,0,Vatika Chowk
2024-11-03 17:22:31,Completed,Bike,38.15,225.0,0,17,1,Vidhan Sabha
2024-06-04 21:14:30,Completed,Premier Sedan,36.08,82.0,0,21,0,New Delhi Railway Station
2024-06-23 21:06:11,No Driver Found,Auto,,,1,21,1,Sohna Road
2024-06-18 11:33:43,Driver Cancelled,Auto,,,1,11,0,IGI Airport
2024-02-06 14:37:20,Completed,Auto,12.46,86.0,0,14,0,Ashok Park Main
2024-06-23 19:25:38,Incomplete,Auto,11.69,203.0,1,19,1,Janakpuri
2024-09-19 11:18:52,Completed,Go Sedan,19.6,856.0,0,11,0,Sikanderpur
2024-09-05 11:23:28,Completed,Premier Sedan,24.4,493.0,0,11,0,Kalkaji
2024-02-15 19:26:00,Incomplete,Auto,2.8,303.0,1,19,0,Kalkaji
2024-05-31 16:57:36,Completed,Bike,46.48,424.0,0,16,0,Saket
2024-02-02 10:32:18,Completed,Go Sedan,41.36,539.0,0,10,0,DLF Phase 3
2024-10-31 17:06:38,Completed,Premier Sedan,43.02,683.0,0,17,0,Sushant Lok
2024-04-26 10:12:09,Driver Cancelled,Go Sedan,,,1,10,0,Uttam Nagar
2024-01-17 19:10:59,No Driver Found,Auto,,,1,19,0,Pataudi Chowk
2024-03-01 21:10:43,Completed,Go Mini,49.59,139.0,0,21,0,India Gate
2024-02-05 19:15:34,Completed,Bike,13.88,476.0,0,19,0,Ghitorni
2024-01-15 14:06:52,Completed,Bike,25.75,715.0,0,14,0,Chanakyapuri
2024-08-26 10:29:24,Completed,Go Sedan,21.72,104.0,0,10,0,Yamuna Bank
2024-08-03 11:49:22,Completed,Go Sedan,41.72,185.0,0,11,1,Sikanderpur
2024-07-05 08:31:04,Completed,Auto,32.78,299.0,0,8,0,Kherki Daula Toll
2024-11-30 08:20:45,Completed,Bike,25.5,697.0,0,8,1,Greater Noida
2024-08-10 09:08:38,Driver Cancelled,Go Mini,,,1,9,1,Udyog Vihar Phase 4
2024-01-08 17:44:00,Incomplete,Go Sedan,17.03,423.0,1,17,0,Gwal Pahari
2024-09-14 04:50:43,Driver Cancelled,Go Sedan,,,1,4,1,New Delhi Railway Station
2024-06-28 15:59:47,Completed,Premier Sedan,27.3,438.0,0,15,0,Moti Nagar
2024-03-08 10:50:29,Driver Cancelled,Auto,,,1,10,0,South Extension
2024-06-14 22:32:21,Completed,Go Sedan,37.24,157.0,0,22,0,Rajouri Garden
2024-06-24 20:46:01,Customer Cancelled,Auto,,,1,20,0,Vishwavidyalaya
2024-02-08 19:31:24,Completed,Bike,18.26,185.0,0,19,0,Greater Kailash
2024-02-07 20:51:36,Completed,Go Mini,28.11,190.0,0,20,0,Badarpur
2024-08-18 19:37:04,Completed,eBike,28.1,128.0,0,19,1,Vishwavidyalaya
2024-03-11 12:37:35,Customer Cancelled,Auto,,,1,12,0,Delhi Gate
2024-01-14 18:16:36,Incomplete,Uber XL,10.89,625.0,1,18,1,Kadarpur
2024-08-27 21:30:42,Completed,Go Sedan,18.14,195.0,0,21,0,Sohna Road
2024-08-08 22:08:37,Completed,Bike,37.61,449.0,0,22,0,Hero Honda Chowk
2024-01-21 17:04:15,Completed,Auto,16.84,476.0,0,17,1,Ghitorni Village
2024-09-19 21:35:52,Completed,Auto,14.47,445.0,0,21,0,Moti Nagar
2024-10-24 08:46:57,Driver Cancelled,Go Mini,,,1,8,0,Karol Bagh
2024-10-22 20:55:22,Completed,Auto,36.25,676.0,0,20,0,Jama Masjid
2024-04-11 18:29:50,Completed,Go Mini,6.73,574.0,0,18,0,Udyog Vihar
2024-11-30 04:16:33,Driver Cancelled,Bike,,,1,4,1,Rajiv Chowk
2024-12-20 03:38:53,Driver Cancelled,Go Mini,,,1,3,0,Azadpur
2024-04-22 11:42:04,Driver Cancelled,Go Mini,,,1,11,0,Gurgaon Sector 56
2024-05-24 16:33:43,Driver Cancelled,Auto,,,1,16,0,Ambience Mall
2024-06-17 03:31:16,Driver Cancelled,Go Mini,,,1,3,0,Ashok Park Main
2024-03-23 18:30:14,Completed,Auto,12.91,1336.0,0,18,1,Raj Nagar Extension
2024-03-18 02:00:00,Driver Cancelled,Uber XL,,,1,2,0,Dwarka Mor
2024-12-09 12:17:24,Customer Cancelled,Go Sedan,,,1,12,0,Manesar
2024-09-04 19:42:07,No Driver Found,Auto,,,1,19,0,Mayur Vihar
2024-06-07 10:52:07,Completed,Auto,49.61,258.0,0,10,0,Udyog Vihar
2024-04-07 05:13:57,Driver Cancelled,Premier Sedan,,,1,5,1,Greater Kailash
2024-05-03 16:45:14,Incomplete,Bike,16.1,240.0,1,16,0,Golf Course Road
2024-04-16 08:05:46,Completed,Go Mini,9.35,715.0,0,8,0,Tughlakabad
2024-10-24 14:23:23,Completed,Premier Sedan,22.1,53.0,0,14,0,Sadar Bazar Gurgaon
2024-11-23 20:17:43,Driver Cancelled,Go Sedan,,,1,20,1,Shivaji Park
2024-02-16 19:14:42,Customer Cancelled,Go Sedan,,,1,19,0,Saidulajab
2024-09-23 20:23:14,Completed,Bike,15.88,174.0,0,20,0,Panipat
2024-09-30 20:02:32,Driver Cancelled,Bike,,,1,20,0,Satguru Ram Singh Marg
2024-06-23 07:46:49,Completed,Premier Sedan,17.03,368.0,0,7,1,Gurgaon Railway Station
2024-04-04 22:00:42,Completed,Go Mini,47.14,906.0,0,22,0,Akshardham
2024-11-13 21:06:06,Completed,Bike,33.22,698.0,0,21,0,Sadar Bazar Gurgaon
2024-07-31 15:11:48,Completed,Premier Sedan,31.86,847.0,0,15,0,Bhikaji Cama Place
2024-09-02 05:20:55,Completed,Bike,20.64,359.0,0,5,0,Pataudi Chowk
2024-05-24 22:23:20,Driver Cancelled,Go Sedan,,,1,22,0,Moolchand
2024-11-26 19:39:57,Completed,Premier Sedan,19.92,269.0,0,19,0,Saidulajab
2024-08-29 21:20:47,Completed,Go Sedan,29.11,843.0,0,21,0,Ashok Park Main
2024-06-10 03:03:59,Completed,Auto,39.37,463.0,0,3,0,Model Town
2024-09-15 21:20:49,No Driver Found,Go Mini,,,1,21,1,Nehru Place
2024-01-13 17:03:19,Completed,Go Mini,40.81,434.0,0,17,1,Tilak Nagar
2024-11-14 09:59:27,Driver Cancelled,Go Sedan,,,1,9,0,Shastri Nagar
2024-10-25 20:14:40,Completed,Go Mini,19.25,521.0,0,20,0,Tughlakabad
2024-12-15 16:37:13,Completed,Go Sedan,23.37,217.0,0,16,1,Paharganj
2024-04-04 12:14:21,Completed,Auto,48.47,294.0,0,12,0,Khandsa
2024-01-03 16:44:36,Completed,Auto,29.97,402.0,0,16,0,Udyog Vihar Phase 4
2024-09-12 15:54:00,Completed,Premier Sedan,43.0,189.0,0,15,0,Sarojini Nagar
2024-01-07 20:20:05,Driver Cancelled,Go Sedan,,,1,20,1,Sadar Bazar Gurgaon
2024-02-20 10:05:04,Driver Cancelled,Premier Sedan,,,1,10,0,Noida Extension
2024-07-02 16:40:08,Customer Cancelled,Go Mini,,,1,16,0,Kashmere Gate
2024-06-18 05:50:04,Completed,Go Mini,29.24,588.0,0,5,0,Moolchand
2024-05-12 21:24:26,Completed,Go Mini,35.36,266.0,0,21,1,Paschim Vihar
2024-12-19 22:08:38,Driver Cancelled,Bike,,,1,22,0,Vidhan Sabha
2024-03-10 18:03:57,Completed,Go Sedan,28.28,179.0,0,18,1,Rajiv Chowk
2024-08-26 17:51:04,Completed,Auto,31.75,326.0,0,17,0,Connaught Place
2024-05-07 09:56:47,Completed,Auto,2.39,587.0,0,9,0,Samaypur Badli
2024-04-27 12:38:40,Completed,Auto,8.59,720.0,0,12,1,Nawada
2024-07-17 09:18:34,Driver Cancelled,Go Mini,,,1,9,0,Civil Lines Gurgaon
2024-10-07 13:24:24,Completed,Auto,6.96,483.0,0,13,0,Anand Vihar
2024-12-07 21:12:52,Completed,Auto,38.82,175.0,0,21,1,Rohini
2024-07-03 09:49:54,Completed,eBike,9.96,390.0,0,9,0,Rohini East
2024-12-18 16:22:54,Completed,Bike,39.84,234.0,0,16,0,Paschim Vihar
2024-08-30 10:52:32,Completed,Go Sedan,31.21,386.0,0,10,0,Cyber Hub
2024-06-14 19:47:32,Incomplete,Premier Sedan,8.31,66.0,1,19,0,Huda City Centre
2024-04-06 18:36:14,No Driver Found,eBike,,,1,18,1,Saket
2024-12-11 22:18:59,Completed,Bike,12.59,888.0,0,22,0,Manesar
2024-02-29 17:49:03,Completed,Auto,37.57,302.0,0,17,0,Vasant Kunj
2024-06-01 15:26:36,Completed,Premier Sedan,43.93,556.0,0,15,1,Indirapuram
2024-09-08 11:59:47,Completed,Bike,25.95,88.0,0,11,1,IIT Delhi
2024-11-28 23:42:42,Completed,Go Sedan,46.24,764.0,0,23,0,Gwal Pahari
2024-06-20 18:16:45,No Driver Found,Premier Sedan,,,1,18,0,Noida Sector 62
2024-10-13 16:53:19,Driver Cancelled,Go Mini,,,1,16,1,Jahangirpuri
2024-03-15 18:37:37,Completed,Auto,9.29,265.0,0,18,0,Aya Nagar
2024-09-12 23:06:44,Completed,Go Sedan,10.79,540.0,0,23,0,Manesar
2024-02-26 02:49:50,Driver Cancelled,Premier Sedan,,,1,2,0,Nehru Place
2024-10-16 13:03:02,Completed,Auto,39.35,252.0,0,13,0,Rohini East
2024-01-18 15:28:37,Completed,Premier Sedan,37.26,112.0,0,15,0,Tagore Garden
2024-03-28 10:51:49,Completed,Auto,40.11,440.0,0,10,0,Hero Honda Chowk
2024-01-25 22:52:15,Completed,Auto,5.02,819.0,0,22,0,Vinobapuri
2024-06-26 18:03:53,Completed,Auto,34.27,293.0,0,18,0,Mehrauli
2024-11-05 20:48:51,Driver Cancelled,Go Mini,,,1,20,0,Qutub Minar
2024-12-27 07:39:11,Completed,Go Sedan,47.6,108.0,0,7,0,IGI Airport
2024-03-20 19:50:36,Completed,Go Mini,43.24,487.0,0,19,0,Hero Honda Chowk
2024-10-25 14:41:34,No Driver Found,Premier Sedan,,,1,14,0,Jama Masjid
2024-11-30 19:34:33,Completed,Bike,28.63,621.0,0,19,1,Shastri Nagar
2024-02-01 18:20:01,Driver Cancelled,Premier Sedan,,,1,18,0,Shahdara
2024-06-03 01:56:49,Completed,Auto,41.67,347.0,0,1,0,Subhash Chowk
2024-05-08 14:14:54,Completed,Premier Sedan,45.56,139.0,0,14,0,Rohini East
2024-05-23 21:27:45,No Driver Found,Auto,,,1,21,0,Central Secretariat
2024-03-11 06:30:15,Incomplete,Auto,4.71,169.0,1,6,0,Hauz Rani
2024-02-13 14:46:12,Completed,Go Mini,4.03,443.0,0,14,0,Udyog Vihar Phase 4
2024-05-21 17:00:10,Driver Cancelled,Go Sedan,,,1,17,0,Kashmere Gate ISBT
2024-08-17 22:15:52,Completed,eBike,35.79,1634.0,0,22,1,Pitampura
2024-07-15 19:07:42,Incomplete,eBike,11.79,56.0,1,19,0,Malviya Nagar
2024-12-02 10:11:04,No Driver Found,Auto,,,1,10,0,Jahangirpuri
2024-10-24 16:05:26,Completed,Uber XL,19.94,602.0,0,16,0,Rohini
2024-10-14 10:06:52,Completed,Auto,9.28,421.0,0,10,0,Badarpur
2024-02-23 11:32:59,Completed,Uber XL,32.53,693.0,0,11,0,Nirman Vihar
2024-05-15 11:52:20,Driver Cancelled,Go Mini,,,1,11,0,Kaushambi
2024-01-07 16:25:20,Driver Cancelled,Auto,,,1,16,1,Satguru Ram Singh Marg
2024-09-30 21:13:57,Completed,Auto,5.67,498.0,0,21,0,AIIMS
2024-02-12 06:00:36,Completed,Go Mini,49.52,348.0,0,6,0,Seelampur
2024-10-05 20:03:30,Incomplete,Premier Sedan,13.68,360.0,1,20,1,Ghitorni
2024-08-13 11:08:52,Completed,Auto,24.86,360.0,0,11,0,Rajiv Nagar
2024-03-03 21:43:06,Completed,Auto,36.93,244.0,0,21,1,RK Puram
2024-07-21 12:05:03,Completed,Go Mini,26.05,242.0,0,12,1,Civil Lines Gurgaon
2024-10-07 22:45:38,No Driver Found,Auto,,,1,22,0,Gurgaon Railway Station
2024-09-23 08:26:58,Driver Cancelled,Go Sedan,,,1,8,0,Indirapuram
2024-10-26 15:20:48,Customer Cancelled,Auto,,,1,15,1,Ashram
2024-09-04 23:12:03,Completed,Auto,17.74,1529.0,0,23,0,Subhash Nagar
2024-08-04 18:20:41,Completed,Auto,26.08,938.0,0,18,1,Yamuna Bank
2024-10-09 20:28:52,Completed,eBike,40.65,545.0,0,20,0,Chandni Chowk
2024-09-16 20:46:22,Completed,Go Mini,37.21,686.0,0,20,0,Anand Vihar
2024-03-30 17:26:53,Incomplete,Auto,6.57,250.0,1,17,1,Rohini East
2024-10-27 16:18:05,Driver Cancelled,Bike,,,1,16,1,Mansarovar Park
2024-04-26 18:38:40,Completed,Uber XL,43.61,315.0,0,18,0,Karol Bagh
2024-09-26 14:22:00,Completed,Bike,16.81,458.0,0,14,0,Faridabad Sector 15
2024-08-15 15:37:57,Customer Cancelled,Uber XL,,,1,15,0,Welcome
2024-05-01 09:55:24,Completed,Bike,48.97,285.0,0,9,0,Chirag Delhi
2024-04-01 21:05:23,Completed,Premier Sedan,30.95,184.0,0,21,0,Kashmere Gate
2024-07-03 06:17:34,Completed,Go Mini,40.75,187.0,0,6,0,Subhash Nagar
2024-02-16 10:01:46,Customer Cancelled,Auto,,,1,10,0,Kirti Nagar
2024-01-31 07:48:15,Driver Cancelled,Auto,,,1,7,0,Sohna Road
2024-05-07 11:26:38,Completed,Go Sedan,9.49,414.0,0,11,0,Sushant Lok
2024-03-27 10:16:27,Completed,Go Sedan,26.73,434.0,0,10,0,New Colony
2024-07-02 18:40:34,Incomplete,Premier Sedan,10.42,436.0,1,18,0,Sushant Lok
2024-05-20 22:36:00,Customer Cancelled,Go Sedan,,,1,22,0,GTB Nagar
2024-08-24 18:02:47,Completed,Uber XL,20.21,446.0,0,18,1,Hauz Khas
2024-09-15 20:00:59,Completed,Bike,3.69,408.0,0,20,1,Cyber Hub
2024-06-20 11:07:12,Driver Cancelled,eBike,,,1,11,0,IIT Delhi
2024-09-05 17:34:35,Completed,Bike,8.36,287.0,0,17,0,Chandni Chowk
2024-02-21 14:17:13,Completed,Auto,12.22,973.0,0,14,0,Madipur
2024-02-12 22:11:11,Incomplete,eBike,5.3,75.0,1,22,0,Sikanderpur
2024-02-27 12:48:31,Completed,Go Mini,44.58,894.0,0,12,0,Ashok Park Main
2024-06-26 10:06:24,Completed,Uber XL,10.6,918.0,0,10,0,Malviya Nagar
2024-05-08 17:20:29,Driver Cancelled,Go Sedan,,,1,17,0,Delhi Gate
2024-05-31 07:11:43,Incomplete,Go Sedan,10.91,284.0,1,7,0,Kadarpur
2024-10-15 10:38:41,Incomplete,Premier Sedan,19.32,238.0,1,10,0,Patel Chowk
2024-06-10 10:02:27,Completed,Go Mini,15.33,94.0,0,10,0,Nawada
2024-10-26 19:38:54,Completed,Go Sedan,17.61,412.0,0,19,1,Nehru Place
2024-08-25 13:01:33,Completed,Bike,18.8,122.0,0,13,1,Central Secretariat
2024-06-15 19:26:20,Driver Cancelled,Go Mini,,,1,19,1,Rohini West
2024-06-23 14:06:22,Customer Cancelled,Go Sedan,,,1,14,1,Ashram
2024-02-02 08:43:05,Completed,Auto,10.65,493.0,0,8,0,Jhilmil
2024-05-02 12:56:47,Driver Cancelled,Go Sedan,,,1,12,0,South Extension
2024-05-27 09:48:08,Completed,Premier Sedan,18.36,567.0,0,9,0,Chandni Chowk
2024-11-27 19:57:07,Completed,Go Mini,43.87,709.0,0,19,0,Saidulajab
2024-04-29 20:18:17,Driver Cancelled,Bike,,,1,20,0,Subhash Nagar
2024-04-10 10:46:12,Driver Cancelled,Go Sedan,,,1,10,0,Peeragarhi
2024-05-29 14:50:00,Completed,Auto,13.32,174.0,0,14,0,Anand Vihar
2024-09-16 22:29:03,Completed,Auto,31.37,173.0,0,22,0,IIT Delhi
2024-07-08 11:40:53,Completed,Auto,9.95,771.0,0,11,0,Golf Course Road
2024-08-30 18:50:03,Completed,Uber XL,21.93,366.0,0,18,0,Ghaziabad
2024-04-22 18:01:53,Completed,Auto,39.94,140.0,0,18,0,Mayur Vihar
2024-06-21 13:55:03,Completed,Premier Sedan,44.5,347.0,0,13,0,Saket
2024-01-04 08:10:44,Incomplete,Premier Sedan,5.05,199.0,1,8,0,Chhatarpur
2024-07-30 17:55:03,Incomplete,Auto,12.66,631.0,1,17,0,IFFCO Chowk
2024-09-25 07:25:55,Completed,Go Sedan,40.02,467.0,0,7,0,Satguru Ram Singh Marg
2024-09-13 15:24:13,No Driver Found,Auto,,,1,15,0,Kherki Daula Toll
2024-06-04 03:53:39,Completed,Bike,36.41,347.0,0,3,0,Saidulajab
2024-08-14 23:25:38,Completed,Auto,34.08,202.0,0,23,0,Ashok Park Main
2024-04-14 00:25:32,Completed,eBike,39.52,649.0,0,0,1,Mansarovar Park
2024-08-19 15:46:28,Driver Cancelled,Go Sedan,,,1,15,0,Huda City Centre
2024-11-24 16:51:34,No Driver Found,Bike,,,1,16,1,Vasant Kunj
2024-10-16 07:38:50,Driver Cancelled,Auto,,,1,7,0,Shahdara
2024-04-16 16:21:01,Completed,Auto,19.49,336.0,0,16,0,Green Park
2024-05-27 10:57:09,Driver Cancelled,Auto,,,1,10,0,Inderlok
2024-02-19 22:35:26,Completed,Bike,28.27,119.0,0,22,0,Ghitorni Village
2024-11-15 18:59:27,Completed,Bike,16.54,849.0,0,18,0,Palam Vihar
2024-01-22 20:40:10,Completed,Uber XL,8.41,347.0,0,20,0,Khan Market
2024-03-04 07:40:27,Completed,Auto,9.77,408.0,0,7,0,Preet Vihar
2024-05-11 18:00:26,Completed,eBike,38.01,1069.0,0,18,1,Model Town
2024-02-25 19:32:04,Completed,Auto,21.05,593.0,0,19,1,Karkarduma
2024-12-15 14:40:39,Completed,Bike,25.32,492.0,0,14,1,Greater Kailash
2024-10-12 05:16:59,Completed,Bike,4.03,537.0,0,5,1,Tughlakabad
2024-01-10 09:12:43,Driver Cancelled,Premier Sedan,,,1,9,0,Mandi House
2024-03-27 16:20:58,Driver Cancelled,Go Sedan,,,1,16,0,Vinobapuri
2024-04-02 08:37:30,Completed,Go Mini,15.41,915.0,0,8,0,Shahdara
2024-10-21 16:17:21,Completed,Auto,23.88,469.0,0,16,0,Chirag Delhi
2024-01-09 17:46:29,Driver Cancelled,Auto,,,1,17,0,Chhatarpur
2024-06-03 23:04:32,Completed,Bike,3.1,301.0,0,23,0,Satguru Ram Singh Marg
2024-12-21 21:40:51,Completed,Bike,16.54,297.0,0,21,1,India Gate
2024-06-25 13:41:20,Completed,Auto,26.12,243.0,0,13,0,Hauz Khas
2024-07-18 15:26:50,Completed,Go Sedan,34.48,170.0,0,15,0,Arjangarh
2024-12-08 21:41:57,Completed,Bike,9.7,427.0,0,21,1,Mandi House
2024-12-01 10:32:32,Completed,Auto,32.25,1434.0,0,10,1,Chandni Chowk
2024-11-19 09:01:39,Completed,Premier Sedan,17.78,487.0,0,9,0,Tagore Garden
2024-10-28 23:21:48,Completed,Go Mini,49.9,279.0,0,23,0,Greater Noida
2024-10-19 19:39:12,Driver Cancelled,Go Mini,,,1,19,1,Karkarduma
2024-07-09 10:16:20,Incomplete,Go Mini,3.8,287.0,1,10,0,MG Road
2024-04-01 21:56:04,Completed,Go Sedan,5.08,128.0,0,21,0,Ghitorni
2024-04-17 18:50:21,Completed,Go Mini,22.75,359.0,0,18,0,Chanakyapuri
2024-01-24 15:27:25,Completed,Auto,31.28,256.0,0,15,0,Ashram
2024-02-22 05:09:52,Completed,Auto,41.06,288.0,0,5,0,GTB Nagar
2024-01-02 21:52:28,Completed,Bike,27.54,1451.0,0,21,0,Connaught Place
2024-07-15 18:23:26,Completed,Go Sedan,40.63,316.0,0,18,0,Adarsh Nagar
2024-09-12 07:13:37,Completed,Go Sedan,46.81,756.0,0,7,0,Shastri Park
2024-06-04 14:19:43,Completed,Go Mini,36.29,108.0,0,14,0,Shahdara
2024-04-26 20:26:11,Completed,Go Sedan,9.2,296.0,0,20,0,IMT Manesar
2024-05-16 20:51:50,Driver Cancelled,Premier Sedan,,,1,20,0,Kirti Nagar
2024-01-29 17:00:57,Completed,Go Mini,10.43,697.0,0,17,0,Ghitorni
2024-06-02 21:02:31,Completed,Auto,43.15,642.0,0,21,1,Saket
2024-12-09 03:40:13,Completed,Go Sedan,43.15,476.0,0,3,0,Civil Lines Gurgaon
2024-05-07 15:06:54,Customer Cancelled,Uber XL,,,1,15,0,Shastri Park
2024-05-12 11:45:06,Customer Cancelled,Auto,,,1,11,1,Palam Vihar
2024-12-26 20:02:07,Driver Cancelled,Go Mini,,,1,20,0,Welcome
2024-09-13 17:33:47,Completed,Go Sedan,33.33,465.0,0,17,0,Gurgaon Sector 56
2024-12-20 18:17:56,Completed,Go Sedan,11.19,281.0,0,18,0,Panchsheel Park
